Parameter S1 S1_conf ST ST_conf
M_ile_L_c_exchange_reverse M_his_L_c_exchange_reverse -0.001761 0.019137
M_ile_L_c_exchange_reverse M_lys_L_c_exchange_reverse -0.001492 0.019086
M_ile_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.001627 0.019096
M_ile_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.001550 0.019085
M_ile_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.001633 0.019104
M_ile_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.001720 0.019087
M_ile_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.001676 0.019060
M_ile_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.001725 0.019109
M_ile_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.002090 0.019086
M_ile_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.001307 0.019080
M_ile_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000882 0.018421
M_ile_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001643 0.019096
M_ile_L_c_exchange_reverse translation_initiation -0.001538 0.019170
M_ile_L_c_exchange_reverse transcriptional_initiation -0.001659 0.019097
M_leu_L_c_exchange_reverse M_his_L_c_exchange_reverse 0.002614 0.079933
M_leu_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.002571 0.080025
M_leu_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.002600 0.080093
M_leu_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.002906 0.080042
M_leu_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.002574 0.080093
M_leu_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.003079 0.079982
M_leu_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.002315 0.080067
M_leu_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.002881 0.080104
M_leu_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.002164 0.079867
M_leu_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.002826 0.080060
M_leu_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.005680 0.076858
M_leu_L_c_exchange_reverse M_o2_c_exchange_reverse 0.002604 0.080080
M_leu_L_c_exchange_reverse translation_initiation 0.001577 0.080244
M_leu_L_c_exchange_reverse transcriptional_initiation 0.002491 0.080082
M_his_L_c_exchange_reverse M_lys_L_c_exchange_reverse 0.015401 0.094277
M_his_L_c_exchange_reverse M_met_L_c_exchange_reverse 0.015609 0.094300
M_his_L_c_exchange_reverse M_phe_L_c_exchange_reverse 0.015238 0.094316
M_his_L_c_exchange_reverse M_pro_L_c_exchange_reverse 0.015579 0.094300
M_his_L_c_exchange_reverse M_ser_L_c_exchange_reverse 0.016642 0.094282
M_his_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.015722 0.094312
M_his_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.015594 0.094321
M_his_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.014613 0.094440
M_his_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.015725 0.094238
M_his_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.016020 0.094408
M_his_L_c_exchange_reverse M_o2_c_exchange_reverse 0.015931 0.094319
M_his_L_c_exchange_reverse translation_initiation 0.015606 0.094323
M_his_L_c_exchange_reverse transcriptional_initiation 0.015611 0.094301
M_lys_L_c_exchange_reverse M_met_L_c_exchange_reverse -0.007582 0.041794
M_lys_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.007766 0.041803
M_lys_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.007625 0.041790
M_lys_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.007737 0.041772
M_lys_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.007575 0.041800
M_lys_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.007812 0.041811
M_lys_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.007741 0.041841
M_lys_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.007496 0.041877
M_lys_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.002835 0.041125
M_lys_L_c_exchange_reverse M_o2_c_exchange_reverse -0.007727 0.041815
M_lys_L_c_exchange_reverse translation_initiation -0.007289 0.041808
M_lys_L_c_exchange_reverse transcriptional_initiation -0.007645 0.041796
M_met_L_c_exchange_reverse M_phe_L_c_exchange_reverse -0.000546 0.007733
M_met_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.000484 0.007732
M_met_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.000472 0.007686
M_met_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.000490 0.007727
M_met_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.000468 0.007738
M_met_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.000491 0.007745
M_met_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.000582 0.007734
M_met_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.000205 0.007601
M_met_L_c_exchange_reverse M_o2_c_exchange_reverse -0.000476 0.007730
M_met_L_c_exchange_reverse translation_initiation -0.000440 0.007737
M_met_L_c_exchange_reverse transcriptional_initiation -0.000482 0.007730
M_phe_L_c_exchange_reverse M_pro_L_c_exchange_reverse -0.005388 0.049688
M_phe_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.005545 0.049719
M_phe_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.005360 0.049710
M_phe_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.005105 0.049673
M_phe_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.005424 0.049801
M_phe_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.005474 0.049621
M_phe_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.004321 0.049076
M_phe_L_c_exchange_reverse M_o2_c_exchange_reverse -0.005404 0.049688
M_phe_L_c_exchange_reverse translation_initiation -0.004655 0.049711
M_phe_L_c_exchange_reverse transcriptional_initiation -0.005404 0.049688
M_pro_L_c_exchange_reverse M_ser_L_c_exchange_reverse -0.008381 0.014958
M_pro_L_c_exchange_reverse M_thr_L_c_exchange_reverse -0.008551 0.014961
M_pro_L_c_exchange_reverse M_trp_L_c_exchange_reverse -0.008417 0.014954
M_pro_L_c_exchange_reverse M_tyr_L_c_exchange_reverse -0.008293 0.014968
M_pro_L_c_exchange_reverse M_val_L_c_exchange_reverse -0.008736 0.014983
M_pro_L_c_exchange_reverse M_glc_D_c_exchange_reverse -0.007974 0.014322
M_pro_L_c_exchange_reverse M_o2_c_exchange_reverse -0.008434 0.014955
M_pro_L_c_exchange_reverse translation_initiation -0.008670 0.015001
M_pro_L_c_exchange_reverse transcriptional_initiation -0.008400 0.014956
M_ser_L_c_exchange_reverse M_thr_L_c_exchange_reverse 0.013453 0.060770
M_ser_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.013997 0.060801
M_ser_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.013820 0.060686
M_ser_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.013417 0.060783
M_ser_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.013049 0.059485
M_ser_L_c_exchange_reverse M_o2_c_exchange_reverse 0.013666 0.060812
M_ser_L_c_exchange_reverse translation_initiation 0.013515 0.060794
M_ser_L_c_exchange_reverse transcriptional_initiation 0.013629 0.060795
M_thr_L_c_exchange_reverse M_trp_L_c_exchange_reverse 0.001789 0.027571
M_thr_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.001559 0.027580
M_thr_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.001727 0.027528
M_thr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.003698 0.026753
M_thr_L_c_exchange_reverse M_o2_c_exchange_reverse 0.001709 0.027564
M_thr_L_c_exchange_reverse translation_initiation 0.001844 0.027573
M_thr_L_c_exchange_reverse transcriptional_initiation 0.001739 0.027563
M_trp_L_c_exchange_reverse M_tyr_L_c_exchange_reverse 0.003182 0.037466
M_trp_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.003988 0.037323
M_trp_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.003484 0.037014
M_trp_L_c_exchange_reverse M_o2_c_exchange_reverse 0.003733 0.037440
M_trp_L_c_exchange_reverse translation_initiation 0.003524 0.037455
M_trp_L_c_exchange_reverse transcriptional_initiation 0.003840 0.037409
M_tyr_L_c_exchange_reverse M_val_L_c_exchange_reverse 0.009439 0.092291
M_tyr_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.016099 0.091122
M_tyr_L_c_exchange_reverse M_o2_c_exchange_reverse 0.010351 0.092407
M_tyr_L_c_exchange_reverse translation_initiation 0.009820 0.092447
M_tyr_L_c_exchange_reverse transcriptional_initiation 0.010416 0.092419
M_val_L_c_exchange_reverse M_glc_D_c_exchange_reverse 0.004834 0.064532
M_val_L_c_exchange_reverse M_o2_c_exchange_reverse -0.001686 0.066513
M_val_L_c_exchange_reverse translation_initiation -0.000349 0.066673
M_val_L_c_exchange_reverse transcriptional_initiation -0.001559 0.066486
M_glc_D_c_exchange_reverse M_o2_c_exchange_reverse -0.032178 0.351515
M_glc_D_c_exchange_reverse translation_initiation -0.024269 0.351760
M_glc_D_c_exchange_reverse transcriptional_initiation -0.031154 0.351511
M_o2_c_exchange_reverse translation_initiation 0.000729 0.012148
M_o2_c_exchange_reverse transcriptional_initiation 0.000729 0.012148
translation_initiation transcriptional_initiation -0.002280 0.154023
